age,income,loan_amount,credit_score,dpd,missed_payment_count,previous_ptp_count,collection_attempts,recent_payment_amount,days_since_last_payment,outstanding_amount,emi_amount,previous_ptp_kept_count,successful_contacts,ptp_kept_rate,contact_success_rate,outstanding_to_income,emi_to_income,payment_to_outstanding,dpd_bucket,behavior_stress_score,will_pay,ptp_kept,recovery_success
34,177121.0,656869.0,695.167798006159,45,2,5,11,1896.0,40,341805.8985984612,22627.149101661053,2,7,0.4,0.6363636363636364,0.1608156282044766,0.12774966887981126,0.005547007842095022,1,0.3694191919191919,0,1,0
47,37509.0,808993.0,726.3044213746921,120,2,5,6,12816.0,148,544427.3053810602,29506.353124596822,0,5,0.0,0.8333333333333334,1.2095481648427937,0.7866472879734683,0.02354033288435031,4,0.6666666666666667,1,0,0
64,174227.0,72325.0,697.551843393793,60,0,2,10,15520.0,148,36822.662125817835,2195.1084739657495,2,10,1.0,1.0,0.017612397488055733,0.012599129147409698,0.4214795754573733,2,0.31666666666666665,1,1,0
63,170885.0,471990.0,628.2570823524728,90,3,5,0,7607.0,11,96977.6794483656,9894.854416661245,2,0,0.4,0.0,0.04729188218605378,0.05790358672008219,0.0784407303131051,3,0.48944444444444446,1,0,0
30,41096.0,816132.0,741.6214866464795,30,5,3,1,16201.0,56,156225.23564666195,37125.41734915184,2,0,0.6666666666666666,0.0,0.3167892164011541,0.9033827464753708,0.10370283605551511,1,0.49944444444444447,1,0,0
54,26867.0,232299.0,801.2159616027776,5,6,2,2,27028.0,2,189548.91590800375,7727.0961259535325,2,2,1.0,1.0,0.5879235862706534,0.2876054686400987,0.14259116107589795,0,0.21416666666666667,1,1,1
25,133817.0,238567.0,639.1337604420717,30,3,1,1,13320.0,178,160095.88373694938,10264.69729700288,0,1,0.0,1.0,0.09969827185444138,0.07670697517507402,0.08320014037266472,1,0.5083333333333333,1,0,0
54,30582.0,115560.0,551.5337546488478,180,0,1,10,16171.0,85,74291.72622132313,1950.560382687698,0,9,0.0,0.9,0.20243859738114775,0.06378132178038382,0.21766892253687622,6,0.6988888888888889,0,0,0
37,115330.0,354404.0,714.9523697847652,120,5,4,9,28517.0,48,295892.23908012034,12466.207275892939,3,2,0.75,0.2222222222222222,0.2138011496575915,0.10809162642758119,0.09637630269943748,4,0.6219444444444444,0,1,1
43,28490.0,1489672.0,656.8173724163496,90,4,1,4,27711.0,160,828450.3927381658,26741.3650283577,1,2,1.0,0.5,2.423219821978957,0.9386228511182064,0.03344919652751996,3,0.5583333333333333,0,1,1
56,129884.0,1059259.0,670.8228000831292,15,6,0,0,410.0,123,217457.91195556484,46969.16498854407,0,0,0.0,0.0,0.1395205927055198,0.36162394897403893,0.0018854223160377768,0,0.6791666666666667,0,0,0
41,55536.0,1424969.0,718.9324429011708,60,3,1,1,21781.0,169,977227.411554338,54488.59984586745,0,0,0.0,0.0,1.4663572750923395,0.9811401585614278,0.02228856839510471,2,0.6666666666666666,0,0,0
60,33582.0,422855.0,648.0525299122081,60,0,6,3,25509.0,144,114891.48098365356,13977.744452901443,2,0,0.3333333333333333,0.0,0.28510184271249867,0.41622727809247345,0.2220269055773539,2,0.5166666666666666,1,1,0
47,28791.0,918332.0,661.180362005943,60,6,1,8,28273.0,171,596590.6116951196,49510.66776871585,1,5,1.0,0.625,1.7267856034151865,1.719657801698998,0.04739095695734577,2,0.5541666666666666,1,1,1
69,48546.0,1343237.0,672.991633814439,180,4,1,9,24024.0,38,605169.5843132543,37665.25715878879,0,9,0.0,1.0,1.0388250050008485,0.7758673661844186,0.03969796338535818,6,0.7177777777777777,0,0,0
52,105601.0,560444.0,782.8827756589511,90,5,2,6,2481.0,36,95930.8390196201,17886.898283896688,0,1,0.0,0.16666666666666666,0.07570228108605356,0.16938190248100574,0.02586238195511432,3,0.655,0,0,0
35,30415.0,1002896.0,682.1048722879507,5,0,2,10,22762.0,13,192202.18160353546,44630.07775354181,1,8,0.5,0.8,0.5266101748137856,1.467370631383916,0.11842737585025052,0,0.1336111111111111,1,1,1
58,147968.0,1054609.0,593.5028493429528,5,3,6,11,25334.0,61,468747.77846654796,37968.08799673833,0,0,0.0,0.0,0.2639916392207256,0.256596615462386,0.054046122805908835,0,0.4952777777777778,0,1,0
40,115869.0,1256811.0,596.288506320122,60,3,1,9,15747.0,99,748942.9086178116,51957.62899407884,1,0,1.0,0.0,0.5386419926942003,0.44841699672974517,0.02102563468964729,2,0.5166666666666667,1,1,0
47,66162.0,1455744.0,689.7460945161721,120,1,2,0,627.0,101,404948.5435410109,78684.70434409362,2,0,1.0,0.0,0.5100467331965616,1.1892733645309033,0.0015483448699859345,4,0.5666666666666667,0,0,1
27,177827.0,942024.0,600.9400399516314,180,5,2,10,5710.0,121,216724.31322681773,40344.13165436527,0,6,0.0,0.6,0.10156140201188876,0.22687292511466353,0.02634683628700242,6,0.9066666666666666,0,0,0
26,124683.0,894673.0,570.6387559153087,60,1,1,10,8251.0,131,386653.3503111376,18813.495517720643,0,3,0.0,0.3,0.2584242641412874,0.15089062276108725,0.02133952801226336,2,0.57,1,0,1
49,126861.0,1309831.0,724.4875193653808,45,0,2,6,25886.0,147,986480.2858733728,30615.84160698239,1,0,0.5,0.0,0.6480060104322662,0.24133375589804898,0.026240767677462532,1,0.4625,0,1,0
30,46179.0,1042558.0,727.9148882008051,120,1,1,7,3773.0,93,769412.1188973848,51913.400534965396,0,7,0.0,1.0,1.3884596152966082,1.1241776680951383,0.004903743919977427,4,0.6166666666666667,1,0,0
69,133143.0,574442.0,654.2304426274303,180,6,5,9,22337.0,49,380915.41813061177,9718.963166807502,3,8,0.6,0.8888888888888888,0.23841247013274686,0.07299642614938451,0.05864031471769117,6,0.73,0,0,0
62,108589.0,963701.0,700.5561503806197,0,0,5,7,5375.0,79,451992.73881701974,34083.27401436838,1,0,0.2,0.0,0.34686811341926876,0.31387409419341167,0.011891783956679804,0,0.39555555555555555,1,0,0
55,177502.0,846253.0,693.1685150936851,15,4,1,4,24984.0,157,407431.2151247273,43360.49881527409,1,4,1.0,1.0,0.191280105353145,0.24428174789734253,0.0613207802263055,0,0.36250000000000004,0,1,0
57,95435.0,381697.0,722.169357017836,30,1,3,8,339.0,146,121936.1210259172,17576.807987381977,1,0,0.3333333333333333,0.0,0.10647397096271213,0.18417570060650681,0.0027801442029466105,1,0.4916666666666667,1,0,0
50,127837.0,798041.0,722.332493275786,60,2,1,9,7073.0,164,201790.1539439853,15662.898292332087,1,7,1.0,0.7777777777777778,0.1315413077747348,0.12252241754994318,0.035051264205702454,2,0.4055555555555555,1,1,1
23,73262.0,954171.0,497.5947988730942,15,3,6,1,3048.0,97,154461.76739664227,42573.774953664,5,1,0.8333333333333334,1.0,0.17569563961835863,0.5811167447471267,0.019733038481769036,0,0.35416666666666674,1,0,1
40,24509.0,1360496.0,663.1650729062324,15,0,0,8,16631.0,140,1081747.417792438,41199.543757921085,0,2,0.0,0.25,3.6780618609233278,1.680996522009102,0.015374198936327943,0,0.45416666666666666,0,1,1
45,38722.0,891684.0,716.2532931724693,0,1,2,2,23430.0,74,465582.5092145103,45521.709629966594,2,0,1.0,0.0,1.0019767169707796,1.1756032650680903,0.05032405542796061,0,0.2977777777777778,1,1,1
65,158454.0,289127.0,651.268038627269,0,4,2,6,12478.0,1,44028.90632803598,10961.33184290516,0,3,0.0,0.5,0.023155461694474935,0.06917674431005313,0.28340472295707403,0,0.33555555555555555,1,0,1
31,137575.0,1482085.0,682.5341847481878,45,0,2,1,16007.0,133,810522.7242764203,54764.39114905873,2,1,1.0,1.0,0.49095809817458375,0.39806935234642,0.01974898361337119,1,0.2875,0,0,1
45,77077.0,888188.0,732.5489987174655,180,3,6,11,19190.0,15,305308.342786522,13632.313960439957,0,0,0.0,0.0,0.33009019420679103,0.17686617227499718,0.06285448941504376,6,0.7333333333333333,0,0,0
37,131047.0,466302.0,685.6647663276514,15,4,3,8,13649.0,114,219405.34245628002,11651.136495869694,0,7,0.0,0.875,0.13952077146385142,0.08890807493395265,0.062209059484136214,0,0.525,1,0,0
27,18706.0,1143925.0,785.5543592064407,15,1,2,5,22578.0,179,748479.6164031342,36045.27263505919,2,3,1.0,0.6,3.334400800113752,1.9269364179973907,0.03016515013261149,0,0.3025,1,1,1
26,24023.0,607818.0,758.8890376596785,15,1,5,6,8514.0,4,460305.5367149133,26717.68975404902,5,6,1.0,1.0,1.59675289207188,1.112171242311494,0.018496410146969577,0,0.07138888888888889,1,1,0
38,100171.0,586572.0,671.7005092919997,180,3,5,7,5211.0,132,396148.0566492651,21000.44306907958,1,2,0.2,0.2857142857142857,0.3295598332262374,0.20964593613999644,0.013154172821333887,6,0.8414285714285713,0,0,0
25,119244.0,1267184.0,666.1367680492655,60,5,1,1,5621.0,156,1041909.0701715783,62220.70803148033,1,1,1.0,1.0,0.7281352172657033,0.5217931974059938,0.005394904565975562,2,0.48333333333333334,1,0,0
24,169796.0,1307993.0,480.47731263590447,60,0,3,6,5221.0,112,426483.6821191736,21417.09079989064,0,3,0.0,0.5,0.20931180265297453,0.1261342481559674,0.012241968963635708,2,0.5166666666666667,1,0,1
38,141064.0,809692.0,657.1448462176631,5,2,2,8,1132.0,124,523092.4962642142,22603.011660019118,1,5,0.5,0.625,0.3090160590607893,0.16023231767154708,0.002164053218282501,0,0.38888888888888895,0,0,1
30,59687.0,590871.0,585.2711775102631,180,6,3,3,1308.0,162,482962.26954327314,22986.99940165193,0,0,0.0,0.0,0.674298520536679,0.3851257292484449,0.0027082860970422122,6,1.0,0,0,0
48,150052.0,1301750.0,695.4860679400435,5,2,2,5,1581.0,139,496454.8226751701,53827.674758996254,1,2,0.5,0.4,0.27571265443266896,0.35872680643374466,0.003184579800193515,0,0.4113888888888889,1,1,0
21,97625.0,301297.0,690.7009497784002,180,2,5,3,4715.0,7,225848.82766184994,10574.430877645971,5,3,1.0,1.0,0.19278602446594104,0.10831683357383837,0.020876796434203725,6,0.4322222222222222,0,1,0
35,151816.0,1133435.0,728.7099029218745,180,5,6,1,19023.0,139,969270.1758851389,35084.462675633586,4,1,0.6666666666666666,1.0,0.532042173796536,0.23109858431017538,0.019626106810341264,6,0.7666666666666666,0,0,0
43,46151.0,896870.0,777.7669330363734,60,3,0,11,7205.0,136,567635.8935215058,16020.104630455357,0,2,0.0,0.18181818181818182,1.0249613470302301,0.3471236729530315,0.012692995778159027,2,0.6484848484848484,1,0,0
68,22248.0,1288382.0,678.1611399229622,120,2,5,7,17536.0,41,351983.9285393881,55206.77854305556,3,0,0.6,0.0,1.318410375986561,2.481426579605158,0.049820456498591716,4,0.5511111111111111,0,1,0
52,27346.0,659823.0,839.6291418346237,180,5,6,4,2175.0,117,228064.60550621775,33749.319573916146,1,2,0.16666666666666666,0.5,0.694996847516449,1.234159276454185,0.009536771368675631,6,0.8916666666666666,0,0,0
64,178523.0,1256438.0,696.2716011653932,60,0,2,4,24015.0,151,829230.4655986002,59496.7638560026,1,1,0.5,0.25,0.38707919315653083,0.33327226103080615,0.028960585743390634,2,0.4666666666666667,0,1,1
37,31048.0,72025.0,588.2848524398357,90,4,3,8,10670.0,152,57593.46320145843,3100.6186196010217,1,2,0.3333333333333333,0.25,0.15458178519673416,0.09986532528990665,0.18526408045088363,3,0.6833333333333333,1,0,0
43,170175.0,1149487.0,640.6549687422917,60,2,0,1,13235.0,156,192904.05324661307,46400.6930359764,0,0,0.0,0.0,0.09446356850624997,0.2726645690376166,0.06860923747973334,2,0.6333333333333333,1,0,1
41,135775.0,151265.0,653.9077309784525,45,6,2,6,20254.0,140,59711.6359748246,6940.2845955486855,1,3,0.5,0.5,0.03664864418758031,0.051116071408938944,0.33919686957730344,1,0.6125,0,0,0
64,41658.0,981483.0,721.4489005807366,30,5,1,2,29926.0,21,319156.1428677211,45216.20217706379,0,0,0.0,0.0,0.6384450823125633,1.085414618490177,0.0937660160042831,1,0.5216666666666666,1,0,0
68,157980.0,333151.0,613.692506983949,60,6,6,10,23792.0,87,155430.187525143,5089.753540952981,3,9,0.5,0.9,0.08198832527595423,0.03221770819694253,0.15307193781871564,2,0.595,0,1,0
68,41362.0,1447029.0,659.1416882033423,15,0,0,9,12040.0,41,1051061.5804194391,42418.11726340757,0,0,0.0,0.0,2.1176071039832034,1.0255335153862861,0.0114550852436213,0,0.3702777777777778,1,0,0
57,41214.0,1165528.0,668.727180344274,5,1,2,9,10374.0,12,614354.6192763558,57952.55239121121,1,1,0.5,0.1111111111111111,1.242204548770555,1.4061375355755619,0.016886012857231323,0,0.2336111111111111,1,1,0
45,111234.0,201694.0,648.6315434641119,15,6,3,1,10157.0,47,108656.19755750491,9889.327621483884,3,1,1.0,1.0,0.08140211742625525,0.08890561897876445,0.0934783309955655,0,0.33361111111111114,0,1,1
47,64707.0,1343457.0,736.7990767175803,0,2,6,0,2514.0,163,815168.6721071001,58303.638400363656,6,0,1.0,0.0,1.0498203080901862,0.9010406663941097,0.0030840243081246633,0,0.3666666666666667,1,1,0
69,65113.0,415315.0,724.8924971925749,180,5,5,5,10134.0,107,222922.52547321218,11364.18889304676,5,0,1.0,0.0,0.2853021228136882,0.1745302611313679,0.045459739783980546,6,0.8166666666666665,0,0,0
34,49594.0,841179.0,761.6596994572772,15,4,6,4,22781.0,137,560390.0893716466,39465.171969034505,2,2,0.3333333333333333,0.5,0.9416295139392645,0.7957650515996795,0.040652039413373364,0,0.5125000000000001,0,1,0
37,116444.0,173647.0,656.8282373222161,120,3,2,8,8286.0,90,39987.08649922053,4213.056425236328,1,0,0.5,0.0,0.028616821890937942,0.036180966174610356,0.20721689738914884,4,0.7083333333333333,1,0,0
64,22350.0,203069.0,764.1769297353532,30,0,1,8,11735.0,64,33933.00522759814,4866.337820128829,1,7,1.0,0.875,0.12652127228783797,0.2177332357999476,0.34582849120760384,1,0.21305555555555555,1,1,0
39,57701.0,399906.0,584.5202039816068,30,0,3,4,2075.0,86,307964.5841081471,14568.312882607088,3,2,1.0,0.5,0.4447707204787714,0.25247938307147344,0.006737787742733846,1,0.29944444444444446,1,0,1
32,107655.0,824907.0,582.81309893071,15,5,2,1,7542.0,177,420026.91171969863,31225.731958550095,2,0,1.0,0.0,0.32513346006509886,0.2900537082211704,0.017955992317542475,0,0.49583333333333335,1,1,0
48,96820.0,837198.0,595.033881973615,120,0,0,3,2060.0,51,312990.94668328547,24323.22025701701,0,2,0.0,0.6666666666666666,0.269392469430632,0.2512210313676617,0.006581660018698584,4,0.53,0,1,0
36,131387.0,1290627.0,680.6448184842462,45,0,5,6,14120.0,55,633347.9285170799,50529.34816396187,0,3,0.0,0.5,0.4017063639712452,0.38458407729807265,0.02229422307113335,1,0.4097222222222222,1,0,1
64,53031.0,289452.0,764.166468160443,45,1,0,3,8909.0,152,184545.52934961068,12551.937948669447,0,3,0.0,1.0,0.2899963061693643,0.23669057624162182,0.04827534989006654,1,0.4708333333333333,1,0,1
65,122956.0,1136742.0,637.8500543552259,60,6,1,3,29095.0,66,274269.89084220346,25245.578103941596,1,2,1.0,0.6666666666666666,0.18588620512093992,0.20532205100964243,0.10608164064475935,2,0.49666666666666665,1,1,1
35,141110.0,58526.0,646.6314616524894,120,4,6,2,17692.0,162,31762.565038779027,1553.549760484601,3,2,0.5,1.0,0.018757567995877345,0.011009494440398277,0.557007910992068,4,0.6416666666666666,1,1,1
46,80864.0,472092.0,664.8787431283464,60,5,5,0,11179.0,175,110012.12292655575,20296.899071382773,5,0,1.0,0.0,0.11337154865634043,0.2510004337082357,0.1016160737800062,2,0.5833333333333334,1,0,0
69,59603.0,303765.0,720.0979686371359,45,4,4,7,16126.0,11,241395.0650580989,15823.133110474779,3,6,0.75,0.8571428571428571,0.33750407565908164,0.26547544772032916,0.06680335406243205,1,0.29706349206349203,1,1,0
57,107911.0,229641.0,646.5662287651799,180,3,0,11,28783.0,120,131305.95250055016,11568.781547218281,0,1,0.0,0.09090909090909091,0.10139988238807147,0.10720669391645227,0.21920559922734198,6,0.8909090909090909,1,0,1
31,111775.0,897560.0,642.6608129458449,180,1,1,11,5415.0,16,680480.3700825659,18118.044175772193,0,9,0.0,0.8181818181818182,0.5073289868654036,0.16209388660945823,0.007957613824103364,6,0.5870707070707071,0,0,0
49,33244.0,1355988.0,585.8223315649617,180,3,1,11,7595.0,158,936654.2253184636,51241.44975115642,0,10,0.0,0.9090909090909091,2.3479280103639346,1.5413743758620027,0.008108648629026032,6,0.8090909090909091,0,0,1
51,109548.0,1017116.0,639.9795222176015,0,3,4,7,16360.0,20,774474.5472252578,47811.593594061356,4,1,1.0,0.14285714285714285,0.5891439880427285,0.43644423991365755,0.021123999566691573,0,0.23015873015873017,0,1,0
53,42997.0,1288428.0,762.4223227054733,180,6,3,8,3166.0,159,523559.871613105,31557.547021694318,0,7,0.0,0.875,1.014721708516689,0.7339476480148456,0.006047063901680339,6,0.9125,1,0,1
22,110149.0,907592.0,686.3648205934934,5,6,2,0,15591.0,138,231070.14319517327,36964.068814409395,0,0,0.0,0.0,0.17481634210264677,0.3355824275700133,0.06747301829830551,0,0.6597222222222222,1,0,1
35,168950.0,127887.0,628.210184282646,60,5,5,2,4715.0,96,104701.54924904478,4105.878476144735,0,1,0.0,0.5,0.0516432619359992,0.024302328950249984,0.04503276249317788,2,0.6833333333333333,0,0,1
62,105005.0,551683.0,766.5300780910254,60,5,5,8,25923.0,37,448782.90731003415,22899.950009021457,3,5,0.6,0.625,0.3561599505658732,0.21808437702034625,0.057762895105297606,2,0.46305555555555555,1,0,1
32,141364.0,1244328.0,639.0350548557869,5,5,5,11,23213.0,48,1010960.055836051,20262.949580496766,1,8,0.2,0.7272727272727273,0.5959556274558652,0.1433388244566988,0.022961342405168665,0,0.43032828282828284,1,0,0
35,68172.0,114103.0,779.3968905637726,0,4,0,10,1459.0,77,101774.6060051586,3139.8999895300976,0,3,0.0,0.3,0.12440910002782006,0.04605849893695502,0.014335599588821286,0,0.5244444444444444,0,0,0
36,167483.0,190958.0,778.252488453007,180,5,4,7,16128.0,152,114025.91503170744,5211.836532141756,2,7,0.5,1.0,0.05673506914717088,0.03111860028863679,0.14144153103717916,6,0.7916666666666665,0,0,1
29,149666.0,1259013.0,683.9208138462268,180,0,1,1,6299.0,161,672781.7978530612,39969.79445494077,1,1,1.0,1.0,0.3746017787679796,0.26705994985461473,0.009362619529988729,6,0.55,1,1,1
28,166502.0,141761.0,575.1015330839818,5,0,1,11,17457.0,90,106036.977058166,2775.8958220876425,0,5,0.0,0.45454545454545453,0.05307092260061241,0.01667184671708233,0.16463124925207986,0,0.4142676767676768,1,1,1
38,138138.0,1441194.0,840.2650430742028,60,3,6,3,16342.0,41,335223.0044908311,46788.014422158805,0,2,0.0,0.6666666666666666,0.20222712341452698,0.3387048778913753,0.04874963764739773,2,0.49111111111111116,1,0,0
63,123201.0,1149971.0,707.1093239385183,5,0,2,0,29031.0,101,847856.7127271512,42157.85630535544,1,0,0.5,0.0,0.5734914981257939,0.3421876145920523,0.03424045544986145,0,0.3847222222222222,1,1,0
21,103050.0,1014417.0,657.3279082695587,60,2,5,9,5327.0,149,770114.3141900887,16297.984247895996,3,9,0.6,1.0,0.6227675191574387,0.15815608197861228,0.006917154897454779,2,0.4433333333333333,1,1,0
34,168374.0,827650.0,746.9289540342539,15,1,1,2,15145.0,97,482432.22275518073,22376.8447323693,1,1,1.0,0.5,0.23877014996138593,0.1328996444366072,0.031393010843070515,0,0.3125,1,1,1
23,155407.0,179542.0,729.1611950914943,90,6,6,3,28965.0,160,79167.22369234303,3966.3786366815116,0,3,0.0,1.0,0.04245155392632627,0.02552252238754697,0.36587110989975846,3,0.725,1,0,0
48,85506.0,651094.0,771.7656844920508,60,4,1,8,3510.0,1,418113.2285180207,35085.18118715253,1,0,1.0,0.0,0.4074891708554767,0.410324201660147,0.008394855174616219,2,0.3522222222222222,1,1,0
33,31875.0,1221247.0,633.6356547924073,45,0,1,11,7618.0,90,1021284.0016966518,24679.751458756455,1,9,1.0,0.8181818181818182,2.6700235338474556,0.7742667124315751,0.007459237574802181,1,0.30568181818181817,1,1,1
59,18585.0,1360600.0,702.2931388942075,90,4,2,10,21555.0,8,365284.7195415475,54555.45799202937,1,6,0.5,0.6,1.6379011727268744,2.9354564429394334,0.059008764524978524,3,0.4411111111111111,0,1,1
49,55824.0,698123.0,596.9890838828544,45,5,1,1,3243.0,110,267609.46039896825,21693.558681466908,0,1,0.0,1.0,0.39948388446869965,0.38860631057371214,0.012118405661612788,1,0.6041666666666666,1,0,1
59,28136.0,1266990.0,726.6434077018864,0,2,4,2,6235.0,110,828060.7479700646,33566.68381149503,4,1,1.0,0.5,2.4525541061571907,1.1930154894617226,0.007529640808702362,0,0.31666666666666665,1,0,1
52,52263.0,1176062.0,678.3938241260969,60,6,1,9,28714.0,56,911345.5229378099,57818.76628926779,0,4,0.0,0.4444444444444444,1.4531400846644373,1.1063040064532803,0.03150725962578678,2,0.6466666666666667,1,0,0
42,35736.0,133554.0,699.6706478840769,120,6,1,3,17446.0,142,85347.92431279791,5550.96996760173,0,0,0.0,0.0,0.19902415004663346,0.15533271680103342,0.20441036077293298,4,0.8833333333333333,0,0,0
63,176930.0,949253.0,669.7555193311671,45,6,4,0,1683.0,171,563032.2162133417,37791.73536502336,2,0,0.5,0.0,0.2651859568818844,0.21359710261133422,0.002989171758800894,1,0.6625,0,0,0
44,33447.0,943326.0,662.4307825588147,5,0,0,7,25631.0,82,202160.32699253593,17683.875326379362,0,1,0.0,0.14285714285714285,0.5036832575730158,0.5287133472771658,0.1267855092109459,0,0.4276587301587302,1,0,1
67,119556.0,837174.0,619.22381781897,0,3,3,7,15705.0,78,397898.28278802126,21229.70460707624,2,7,0.6666666666666666,1.0,0.27734442631348577,0.17757121856766905,0.03946988634873495,0,0.3233333333333333,0,0,0
